id,title,price,description,long,latitude,review_airbnb,calification_rate,created_at,verified,host_review,created_at_1,cameras_on_site,rooms,,
866570179060604324,Apartamento Luxé con vistas al Poblado con aire acondicionado,450000,"Vivienda rentada entero en Envigado, Colombia",-75.5957763,6.16379777,21,4.95,ene-20,TRUE,45,feb-23,FALSE,3,,
22611725,"Energy Living Luxury, con balcón, piscina en la azotea, aire acondicionado",574857,"Vivienda rentada entero en Medellín, Colombia",-75.56025,6.21012,201,4.77,sep-14,TRUE,6447,feb-15,FALSE,1,,
858633835912137268,"Wifi 100 MB, Jacuzzi en el Poblado, Medellín (21)",556000,"Loft entero en Medellín, Colombia",-75.57021,6.20191,66,4.76,jul-20,TRUE,2712,feb-22,TRUE,1,,
866755724805132253,Elegante 2 br en Poblado/vistas increíbles/AC/piscina,456085,"Vivienda rentada entero en Medellín, Colombia",-75.57355,6.21967,19,4.84,oct-18,TRUE,1014,feb-21,FALSE,2,,
1033235008769458107,"Poblado. Mejor ubicación, silencioso y seguro. P2",480000,"Vivienda rentada entero en Medellín, Colombia",-75.5735819,6.2093331,3,5,ene-18,TRUE,222,feb-18,TRUE,3,,
17086025,"PARAISO, MONTAÑA RESERVA NATURAL",605987,"Casa de campo entero en Medellín, Colombia",-75.50029,6.1159,210,4.97,feb-17,TRUE,210,feb-17,FALSE,3,,
18432555,"Soul Lifestyle, apartamento con wifi rápido y la mejor ubicación.",537214,"Vivienda rentada entero en Medellín, Colombia",-75.56691,6.19805,66,4.82,feb-17,TRUE,2692,feb-17,FALSE,1,,
903543594507270269,1201 - El poblado Luxury 2BDR,356857,"Vivienda rentada entero en Medellín, Colombia",-75.56855,6.18762,1,,sep-22,TRUE,95,feb-23,FALSE,2,,
847783701860555808,El Manantial - Encanto y Tranquilidad en el Bosque,485550,"Chalé entero en Santa Elena, Colombia",-75.49935,6.21051,17,4.88,jul-22,TRUE,272,feb-22,FALSE,2,,
960945591379780496,OviedoMall-Desayuno-FullAireAcon-Limpieza/2Alcobas,563186,"Vivienda rentada entero en Medellín, Colombia",-75.575703,6.2003466,1,,jun-18,TRUE,984,feb-18,TRUE,2,,
230298,202 KORAL-3 Cuartos 2 Baños Apto en Laureles,460000,"Vivienda rentada entero en Medellín, Colombia",-75.59725,6.2425,26,4.65,jul-11,TRUE,138,2-dic,TRUE,3,,
1050139654923872968,Lujoso en la naturaleza TGBS 1715,441000,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.5619384,6.2241572,0,,oct-16,TRUE,102,jul-23,FALSE,3,,
680634120900362765,El Cielo en la Vereda Barroblanco de Santa Elena,450575,"Cabaña entero en Santa Elena, Colombia",-75.47282,6.24939,28,4.86,may-22,TRUE,156,feb-22,FALSE,3,,
958830429126036495,Apto con hermosa vista cerca al Estadio.,392857,"Vivienda rentada entero en Medellín, Colombia",-75.5881808,6.2622184,2,,ago-23,TRUE,2,sep-23,TRUE,2,,
1060971148164006318,Apto Loma del Indio Poblado,450000,"Vivienda rentada entero en Medellín, Colombia",-75.561497,6.22647317,0,,dic-19,TRUE,,feb-23,FALSE,1,,
1010016374097347266,,,,,,,,,,,,,,,
52797186,Hermosa Cabaña en Santa Elena - Villa Gabriela,450000,Cabaña entero en Colombia,-75.47529,6.22813,18,4.83,12/2024,TRUE,18,feb-22,FALSE,2,,
827453157741582625,Sector Oviedo- Linda Vista -Supermercado Al frente,433616,"Condo entero en Medellín, Colombia",-75.5755221,6.2002691,34,4.79,abr-17,TRUE,111,mar-23,FALSE,1,,
842116472391508836,Cumbiana 3 dormitorios/3 baños con jacuzzi/Main Provenza St.,616484,"Vivienda rentada entero en Medellín, Colombia",-75.5654351,6.206835,30,4.77,mar-19,TRUE,695,feb-20,FALSE,3,,
894845772480232597,"Wifi 100 MB, Jacuzzi en el Poblado, Medellín (20)",556000,"Loft entero en Medellín, Colombia",-75.56978,6.20182,71,4.87,jul-20,TRUE,2712,feb-22,TRUE,1,,
1033235989738820627,"Poblado. Mejor ubicación, silencioso y seguro. P1",530000,"Vivienda rentada entero en Medellín, Colombia",-75.5735819,6.2093331,4,5,ene-18,TRUE,222,feb-18,TRUE,3,,
40744980,"Estilo de vida del alma, descuento mensual, apartamento con wifi rápido.",540500,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56767,6.19714,9,4.89,feb-17,TRUE,2692,feb-17,FALSE,1,,
18899808,"Estilo de vida del alma, apartamento con balcón privado/gimnasio y piscina.",433123,"Vivienda rentada entero en Medellín, Colombia",-75.56583,6.20054,53,4.74,feb-17,TRUE,2692,feb-17,FALSE,1,,
854946553128156934,1101 Dos balcones y hermosa vista de El Poblado,314286,"Vivienda rentada entero en Medellín, Colombia",-75.5691536,6.18662509,5,5,nov-19,TRUE,434,feb-20,FALSE,2,,
720217753237702991,Vista asombrosa apto de lujo en El Poblado A/C,479067,"Condo entero en Medellín, Colombia",-75.5537,6.20735,59,4.98,ago-13,TRUE,329,feb-23,TRUE,1,,
922016856397782646,Espectacular cabaña de lujo con jacuzzi y wifi,340000,"Cabaña entero en La Estrella, Colombia",-75.5893343,6.11093788,4,4.5,mar-22,TRUE,29,feb-22,FALSE,1,,
17593276,"Soul Lifestyle, apartamento con balcón, wifi rápido, piscina.",537214,"Vivienda rentada entero en Medellín, Colombia",-75.5661,6.19958,32,4.91,feb-17,TRUE,2692,feb-17,FALSE,1,,
17655494,"Habitaciones Blux de 2 dormitorios, cerca de Provenza, balcones de 2 pv, vistas",466177,"Vivienda rentada entero en Medellín, Colombia",-75.56177,6.21348,127,4.76,ago-11,TRUE,4739,2-dic,FALSE,2,,
918256092125897627,3 Aptos privados/3 camas/3 baños -NT303/304/305,450008,"Vivienda rentada entero en Medellín, Colombia",-75.5850789,6.25658912,0,,jun-19,TRUE,173,feb-22,TRUE,3,,
922391622169075648,sensacional apartamento urban el poblado,425714,"Vivienda rentada entero en Medellín, Colombia",-75.5537685,6.20693447,11,4.91,nov-20,TRUE,78,may-23,FALSE,1,,
810914458670311423,Urban 604 - Acogedor apartamento en un barrio histórico/aire acondicionado,453326,"Vivienda rentada entero en Medellín, Colombia",-75.5546444,6.2063247,21,4.9,ene-17,TRUE,3668,feb-19,FALSE,2,,
1011796472257642057,Elegante casa con Jacuzzi / 2 minutos mayorca mall,437143,"Alojamiento entero en Envigado, Colombia",-75.602383,6.1592278,7,4.86,mar-20,TRUE,58,feb-23,FALSE,4,,
1021851572877636260,Cortazar Apt con jacuzzi en el corazón de Provenza,581250,"Alojamiento entero en Medellín, Colombia",-75.5659556,6.20796735,10,4.7,ago-18,TRUE,1693,feb-19,FALSE,3,,
553642029978804070,702 Apto entero | Cerca al lleras | Piscina | Gym,450000,"Vivienda rentada entero en Medellín, Colombia",-75.56383,6.21384,41,4.93,feb-22,TRUE,41,feb-22,FALSE,2,,
2988764,"Blux 2 dormitorios, cerca de Provenza, balcones Pv, vistas",490735,"Vivienda rentada entero en Medellín, Colombia",-75.56214,6.21266,178,4.78,ago-11,TRUE,4739,2-dic,FALSE,2,,
956544391712753791,"Luxury, 3 Bdr, Terrace, Top View | Poblado",555714,"Vivienda rentada entero en Medellín, Colombia",-75.5618256,6.22382115,6,4.67,jun-17,TRUE,47,feb-23,FALSE,3,,
1010565036896009935,Amplio Apartamento Laureles,450000,"Vivienda rentada entero en Medellín, Colombia",-75.60471,6.2438983,1,,ene-16,TRUE,4,feb-23,FALSE,2,,
361328,"Moderno Apto KORAL 302-3 Alcobas 2 Baños, Laureles",460000,"Vivienda rentada entero en Medellín, Colombia",-75.59725,6.2425,13,4.67,jul-11,TRUE,138,2-dic,TRUE,3,,
890483424668551282,,,,,,,,,,,,,,,
12305160,"KORAL 401-3 Alcobas 2 Baños, Laureles",460000,"Vivienda rentada entero en Medellín, Colombia",-75.60603,6.24414,5,4.6,jul-11,TRUE,138,2-dic,FALSE,3,,
700160361861745592,Topá House Luxury,532323,"Vivienda rentada entero en Medellín, Colombia",-75.56772,6.20923,24,4.75,ago-22,TRUE,108,feb-23,TRUE,2,,
36511789,"Top Studio, Provenza, A/C, SmartTV, TopFloorView",514426,"Vivienda rentada entero en Medellín, Colombia",-75.5598,6.21417,125,4.94,ago-11,TRUE,4739,2-dic,FALSE,1,,
36560801,Provenza Life 703: apartamento/balcón privado seguro/luminoso.,453326,"Vivienda rentada entero en Medellín, Colombia",-75.56504,6.20563,111,4.84,ene-17,TRUE,3668,feb-19,FALSE,2,,
16374168,Fantástica valla dúplex de área rosa.,354777,"Condo entero en Medellín, Colombia",-75.57168,6.2103,136,4.9,ago-16,TRUE,136,feb-17,FALSE,2,,
952952637729253214,Hermoso apto en el Poblado / Provenza área,356000,"Vivienda rentada entero en Medellín, Colombia",-75.5614068,6.20863745,9,4.89,oct-15,TRUE,356,feb-20,FALSE,3,,
591427541855594605,"Elegante de 3 dormitorios, jardín privado con barbacoa",403775,"Vivienda rentada entero en Medellín, Colombia",-75.56904,6.20187,78,4.76,jun-14,TRUE,414,feb-18,FALSE,3,,
18879378,"Soul Lifestyle, Descuento mensual, Internet RÁPIDO.",427866,"Vivienda rentada entero en Medellín, Colombia",-75.56774,6.20091,28,4.82,feb-17,TRUE,2692,feb-17,FALSE,1,,
894413373445879854,Hermoso Apartamento de Lujo en Envigado,450000,"Vivienda rentada entero en Envigado, Colombia",-75.56905,6.17323,15,5,dic-16,TRUE,15,jun-23,FALSE,2,,
1034382807726659002,Apartamentos privados con jacuzzi Grupos grandes,654366,"Vivienda rentada entero en Sabaneta, Colombia",-75.6042887,6.15999615,1,,ene-21,TRUE,304,feb-21,FALSE,5,,
878362198030764798,¡Gran 5 BR Apt! ¡Apto para huéspedes! ¡Excelente ubicación!,549234,"Condo entero en Medellín, Colombia",-75.5621242,6.21463286,7,4.86,ago-16,TRUE,122,feb-18,FALSE,5,,
854285053471569944,Provenza Life 401 * 2BD 2BA/estilo moderno/gimnasio/aire acondicionado,453878,"Vivienda rentada entero en Medellín, Colombia",-75.5639001,6.2051498,29,4.93,jun-16,TRUE,513,feb-19,FALSE,2,,
887732146533038410,Hermosa Casa Para Grupos a solo 5 min de laureles,473036,"Alojamiento entero en Medellín, Colombia",-75.5868322,6.23449524,5,4.8,sep-22,TRUE,63,feb-23,FALSE,6,,
1028962091331381166,Apto Poblado parque lleras zona Rosa,336644,"Vivienda rentada entero en Medellín, Colombia",-75.5677113,6.20856909,5,5,jul-16,TRUE,854,feb-16,TRUE,2,,
1000833703935138617,Para estrenar Céntrica Casa completa,441500,"Alojamiento entero en Medellín, Colombia",-75.588864,6.20869369,2,,feb-23,TRUE,4,mar-23,FALSE,3,,
39984658,"Acogedor loft, aire acondicionado, piscina en la azotea, excelentes vistas",441177,"Vivienda rentada entero en Medellín, Colombia",-75.58786,6.24581,56,4.86,jun-19,TRUE,1936,feb-19,TRUE,1,,
700239257786627107,New Stylish Topá House,551481,"Vivienda rentada entero en Medellín, Colombia",-75.5671,6.20735,7,4.29,ago-22,TRUE,108,feb-23,TRUE,2,,
934218948929715063,Edificio Viraje 2 apartamentos privados 6BR,580021,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.5875663,6.21102763,7,5,ene-23,TRUE,151,mar-23,FALSE,6,,
765234991265420058,Apartamento con jacuzzi Mejor ubicación/ Parque Lleras,520000,"Vivienda rentada entero en Medellín, Colombia",-75.5687105,6.2106624,36,4.56,may-22,TRUE,151,feb-22,FALSE,4,,
786559881942257680,Conexión con la naturaleza,550000,Cabaña entero en Colombia,-75.4874123,6.28889214,2,,12/2024,TRUE,2,feb-23,FALSE,6,,
19583191,"Soul Lifestyle, descuento mensual, wifi rápido, piscina.",540500,"Vivienda rentada entero en Medellín, Colombia",-75.56693,6.20176,19,4.74,feb-17,TRUE,2692,feb-17,FALSE,1,,
18432947,"Estilo de vida Soul, apartamento con balcón, cerca de Provenza.",537214,"Vivienda rentada entero en Medellín, Colombia",-75.56599,6.19806,13,4.69,feb-17,TRUE,2692,feb-17,FALSE,1,,
855000391452123316,¡1101 El Poblado! Dos balcones y una hermosa vista,332000,"Vivienda rentada entero en Medellín, Colombia",-75.5690594,6.1870298,3,5,sep-22,TRUE,95,feb-23,FALSE,2,,
1020231363218218894,Toda la casa cómoda en Laureles 7 habitaciones,450000,"Vivienda rentada entero en Medellín, Colombia",-75.6079991,6.24606737,2,,abr-22,TRUE,38,feb-22,FALSE,7,,
1020449280401930440,Confortable Apartamento cerca al Metro y Estadio.,450000,"Vivienda rentada entero en Medellín, Colombia",-75.598784,6.255583,9,4.78,sep-21,TRUE,37,feb-22,TRUE,4,,
17610034,"Soul Lifestyle, Reserve ahora! descuento semanal, Gimnasio.",540500,"Vivienda rentada entero en Medellín, Colombia",-75.56578,6.1998,22,4.5,feb-17,TRUE,2692,feb-17,FALSE,1,,
20722390,"Soul Lifestyle, descuento de última hora, wifi, piscina.",456714,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56708,6.19831,46,4.76,feb-17,TRUE,2692,feb-17,FALSE,2,,
950934890788512559,Amoblado de 3 habitaciones Unidad Completa,440000,"Vivienda rentada entero en Medellín, Colombia",-75.5623651,6.2279178,0,,jul-23,TRUE,,ago-23,TRUE,3,,
54143175,Apto B201/ 2 HAB / Provenza / El Poblado /Medellín,529879,"Loft entero en Medellín, Colombia",-75.56677,6.20769,43,4.47,ene-22,TRUE,107,feb-22,FALSE,2,,
18753346,"Soul Lifestyle, Apt con balcón, wifi rápido, Poblado",469200,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56695,6.19947,104,4.77,feb-17,TRUE,2692,feb-17,FALSE,1,,
929807923055244092,Dorado Towers,453326,"Vivienda rentada entero en Envigado, Colombia",-75.5916516,6.16749523,1,,jul-23,TRUE,,ago-23,FALSE,3,,
1008877691193208524,Encantador y moderno en Medellín,440000,"Vivienda rentada entero en Medellín, Colombia",-75.5619384,6.2241572,0,,jul-23,TRUE,,ago-23,FALSE,3,,
941311188482808525,apartamento amoblado poblado,434286,"Vivienda rentada entero en Medellín, Colombia",-75.559681,6.19725738,12,4.92,feb-21,TRUE,12,ago-23,FALSE,2,,
53982132,Disfruta del poblado con disco en casa y confort,535714,"Vivienda rentada entero en Medellín, Colombia",-75.5723,6.21184,65,4.66,mar-19,TRUE,1404,feb-20,FALSE,5,,
958128530115836540,Amoblado 2 habitaciones vía al aeropuerto,450000,"Vivienda rentada entero en Medellín, Colombia",-75.5571532,6.21756644,0,,jul-23,TRUE,,ago-23,FALSE,2,,
787118746353073415,"Casa para Reuniones Familiares, Estadio 10 person.",255000,"Alojamiento entero en Medellín, Colombia",-75.58493,6.25522,3,2.67,nov-17,TRUE,28,feb-18,FALSE,5,,
983420187414994106,Departamento Laureles sur americana,387000,"Vivienda rentada entero en Medellín, Colombia",-75.58163,6.2548,0,,abr-22,TRUE,41,feb-22,FALSE,2,,
898570290195904634,Urban 604 - Acogedor apartamento en un barrio histórico,453326,"Vivienda rentada entero en Medellín, Colombia",-75.5546444,6.2063247,1,,oct-21,TRUE,240,feb-23,FALSE,2,,
947288889913082061,Mede Inn,450000,"Alojamiento entero en Medellín, Colombia",-75.5579588,6.24228668,2,,feb-23,TRUE,2,ago-23,TRUE,5,,
937133071882510544,"Loft en el Poblado, con aire acondicionado",450000,"Vivienda rentada entero en Medellín, Colombia",-75.5684589,6.21316865,17,5,sep-15,TRUE,17,feb-17,FALSE,1,,
665956196583579282,Somos Flats Deluxe 201,450000,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.5646962,6.2059727,8,4.38,jun-22,TRUE,19,feb-22,TRUE,1,,
979971645588454868,,,,,,,,,,,,,,,
1014091163996174036,Hermoso Apartamento Laureles 3,450000,"Vivienda rentada entero en Medellín, Colombia",-75.6019156,6.24428887,1,,mar-21,TRUE,45,feb-21,FALSE,3,,
17593610,"Estilo de vida Soul, apartamento con balcón, cerca de Provenza.",496307,"Vivienda rentada entero en Medellín, Colombia",-75.56555,6.1997,8,4.5,feb-17,TRUE,2692,feb-17,FALSE,1,,
931395325622173100,2001 ElPoblado Charming aparment,285000,"Vivienda rentada entero en Medellín, Colombia",-75.5690594,6.1870298,0,,jun-23,TRUE,6,jul-23,FALSE,1,,
884819606878971781,apartamento ciudad del rio,450000,"Vivienda rentada entero en Medellín, Colombia",-75.57493,6.2209,0,,jul-18,TRUE,,may-23,FALSE,3,,
953782564029355409,h.,377522,"Habitación en Medellín, Colombia",-75.5595072,6.2622566,0,,,,,feb-18,TRUE,1,,
49726698,Novedad - Deluxe - Desayuno - AA - Cocina americana 5,453618,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.573914,6.200581,7,4.86,jun-18,TRUE,984,feb-18,TRUE,1,,
53012831,Disfruta de puestas de sol en 2BR totalmente equipado con 2 AC-Balsos,458963,"Vivienda rentada entero en Medellín, Colombia",-75.56447,6.19049,47,4.96,dic-19,TRUE,529,feb-20,TRUE,2,,
996300277088621328,,,,,,,,,,,,,,,
27985959,"Estilo de vida Soul, apartamento con balcón, cerca de Provenza.",512243,"Vivienda rentada entero en Medellín, Colombia",-75.56833,6.19812,2,,feb-17,TRUE,2692,feb-17,FALSE,1,,
923335025701192318,La cabaña del bosque - Guarne,450000,Alojamiento entero en Colombia,-75.4839887,6.27608951,1,,06/2024,TRUE,,jul-23,FALSE,2,,
947237306956500140,Encantador con Vista para 6 personas,450000,"Vivienda rentada entero en Medellín, Colombia",-75.5616716,6.22428498,0,,jul-23,TRUE,,ago-23,FALSE,2,,
668869452622568105,Somos Flats Deluxe 301,450000,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56381,6.20576,1,,jun-22,TRUE,19,feb-22,TRUE,1,,
980592378508448904,Exclusivo apartamento 4 mins caminando a Provenza,666744,"Vivienda rentada entero en Medellín, Colombia",-75.5611617,6.20629648,20,4.9,jul-23,TRUE,183,oct-23,TRUE,1,,
1051430199727132254,,,,,,,,,,,,,,,
42804421,"Acogedor apartamento de 895 pies las 24 horas, 7 días de la semana, recepción - Alori 301",443984,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.59273,6.24981,113,4.87,feb-20,TRUE,1532,feb-20,TRUE,2,,
53981603,Open Concept Loft / Nido Sky / Unit 9,604160,"Loft entero en Medellín, Colombia",-75.57386,6.21182,53,4.96,sep-10,TRUE,1401,feb-15,TRUE,1,,
967235517579501170,LuXURY Loft/JACUZZi/TeRRACE/PRiVATE/CERCa POBLAdo,991500,"Vivienda rentada entero en Medellín, Colombia",-75.6036974,6.2451361,15,4.93,jun-16,TRUE,185,feb-22,TRUE,1,,
837899136287738712,Apartamento de lujo con la mejor vista a la ciudad,414361,"Apartamento con servicios incluidos entero en El Poblado,Medellín, Colombia",-75.5616715,6.2242793,42,4.98,ene-18,TRUE,42,feb-23,TRUE,2,,
1036268994333930125,"Alojamiento exclusivo para grupos en Laureles, Estadio",382505,"Alojamiento entero en Medellín, Colombia",-75.5961062,6.2579926,11,4.91,may-20,TRUE,11,dic-23,FALSE,9,,
980788725727531168,Apartamento Duplex Provenza,551875,"Vivienda rentada entero en Medellín, Colombia",-75.5609499,6.20463853,18,5,jul-23,TRUE,184,oct-23,TRUE,1,,
914017158229003736,Hermoso apartamento,482357,"Vivienda rentada entero en Envigado, Colombia",-75.581832,6.18363251,22,5,dic-22,TRUE,30,mar-23,FALSE,3,,
5227613,Elegante piso alto > 1 BR/AC/Secadora/Piscina/Provenza,376891,"Vivienda rentada entero en Medellín, Colombia",-75.56191,6.21415,194,4.71,ene-15,TRUE,1626,feb-15,FALSE,1,,
46923102,Provenza Life 1003 - Amplio con abundante luz,492746,"Vivienda rentada entero en Medellín, Colombia",-75.56303,6.20397,114,4.9,ene-17,TRUE,3668,feb-19,FALSE,1,,
1014675315123900128,"PentHouse de lujo, vista hermosa y A/C",612700,"Vivienda rentada entero en Envigado, Colombia",-75.5749656,6.1584826,9,4.89,dic-17,TRUE,59,may-23,FALSE,4,,
972709277833164798,"Lujo de 2 dormitorios, piso alto con unas vistas impresionantes",456714,"Vivienda rentada entero en Medellín, Colombia",-75.5650015,6.1898907,21,4.9,nov-21,,734,feb-22,FALSE,2,,
742663776232656525,ubicación privilegiada! Vista hermosa,494441,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.5892082,6.2692393,19,5,oct-22,TRUE,19,feb-23,TRUE,3,,
888561324232180272,NeW LuXuRy SeNsE II - PoBlaDo.ManiLa,531613,"Vivienda rentada entero en Medellín, Colombia",-75.57154,6.21333,19,4.89,dic-18,TRUE,397,feb-20,FALSE,1,,
845534672856100108,"Habitación doble con balcones, jacuzzi y laureles",342444,"Habitación privada en loft en Medellín, Colombia",-75.58872,6.24024,73,4.68,mar-23,TRUE,171,jul-23,TRUE,1,,
842032643962824198,~Casa ideal en Laureles para familias/amigos~,677111,"Alojamiento entero en Medellín, Colombia",-75.587393,6.250746,28,4.96,mar-23,TRUE,81,abr-23,TRUE,4,,
937142498548619528,NUEVO apartamento boutique 5 + WI-FI + AC+ Big Terrace,562045,"Vivienda rentada entero en Medellín, Colombia",-75.5925985,6.24435804,25,4.88,sep-23,TRUE,,oct-23,TRUE,3,,
966795274322267600,Espectacular casa completa en Laureles - Medellín,464000,"Alojamiento entero en Medellín, Colombia",-75.5983255,6.2377471,16,4.75,ago-23,TRUE,18,sep-23,TRUE,7,,
54036270,Open Concept Loft / Nido Sky / Unit 13,566400,"Loft entero en Medellín, Colombia",-75.57294,6.21141,36,4.78,sep-10,TRUE,1401,feb-15,TRUE,1,,
898436189129746626,Pleasant House 20 People In Laureles,329430,"Alojamiento entero en Medellín, Colombia",-75.5985453,6.2479735,12,4.83,feb-19,TRUE,697,feb-19,FALSE,6,,
53926056,Open Concept Loft / Nido Sky / Unit 8,504000,"Loft entero en Medellín, Colombia",-75.57314,6.21128,36,4.72,sep-10,TRUE,1401,feb-15,TRUE,1,,
1006540226803150591,Apartamento con jacuzzi para 10 personas Laureles,460643,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.5964399,6.23734737,13,4.92,oct-20,TRUE,30,feb-21,FALSE,4,,
1014835772298552282,Cabaña campestre en la ciudad,480000,"Alojamiento entero en Envigado, Colombia",-75.5682463,6.16992166,3,4.67,abr-23,TRUE,16,may-23,FALSE,2,,
1041248500834663316,Confort en un solo sitio.,394286,"Vivienda rentada entero en Medellín, Colombia",-75.5823574,6.24078472,1,,dic-23,TRUE,,ene-24,FALSE,2,,
1040137221809764439,EnIgmatic LofT,479286,"Vivienda rentada entero en Medellín, Colombia",-75.567578,6.2074727,3,4,dic-20,TRUE,590,feb-21,TRUE,1,,
989034303210600614,,,,,,,,,,,,,,,
784157249658648984,Maravilloso Apartamento La Frontera Medellín,500000,"Vivienda rentada entero en Medellín, Colombia",-75.57866,6.1867,5,4.8,nov-21,TRUE,102,feb-22,FALSE,3,,
714484755835510074,Espectacular/Lujo 1BR con aire acondicionado/Secadora/5 minutos de Provenza.,386037,"Vivienda rentada entero en Medellín, Colombia",-75.560944,6.213,2,,sep-18,TRUE,21,feb-22,FALSE,1,,
1016193940293801585,Habitación Jacuzzi ALZ La 70 307,480000,"Vivienda rentada entero en Medellín, Colombia",-75.5892576,6.25102616,0,,nov-21,TRUE,108,ago-23,FALSE,1,,
847075222809907418,Loft de lujo + 2 camas dobles + jacuzzi en Medellín,533976,"Habitación privada en loft en Medellín, Colombia",-75.58914,6.24009,1,,mar-23,TRUE,171,jul-23,TRUE,1,,
973181562710278493,3 dormitorios modernos con jacuzzi y aire acondicionado,464286,"Vivienda rentada entero en Medellín, Colombia",-75.5950071,6.24745085,11,4.82,nov-21,,734,feb-22,TRUE,3,,
39550707,Provenza Life 203 The Professional Flat,473036,"Vivienda rentada entero en Medellín, Colombia",-75.56357,6.20424,30,4.7,may-15,TRUE,915,feb-15,FALSE,2,,
994203108006271198,Hermosa casa en Belén Malibú,478571,"Alojamiento entero en Medellín, Colombia",-75.5870627,6.23869587,7,4.86,may-23,TRUE,7,dic-23,FALSE,4,,
978536304996901486,"Pent-house Ideal para amigos, negocios y familia!",557832,"Vivienda rentada entero en Medellín, Colombia",-75.5965721,6.248037,2,,mar-17,TRUE,52,jun-23,FALSE,7,,
22460724,Ático Luxe con vista a la ciudad y jacuzzis en el techo,516831,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.5686035,6.19927979,238,4.41,oct-15,TRUE,7179,feb-16,TRUE,3,,
1006398748931927845,¡Hermoso apartamento!,514286,"Vivienda rentada entero en Envigado, Colombia",-75.5818471,6.18334785,7,5,dic-22,TRUE,30,mar-23,FALSE,3,,
669507080480499320,Precioso condominio de 2 dormitorios en el corazón del Poblado,469094,"Condo entero en Medellín, Colombia",-75.5778872,6.19655871,47,5,nov-17,,211,feb-21,FALSE,2,,
567224120659939078,Nuevo apartamento de lujo de 3 dormitorios en gran área.,473036,"Vivienda rentada entero en Medellín, Colombia",-75.58154,6.24348,32,4.97,may-18,TRUE,123,feb-21,TRUE,3,,
1016842110226805851,Lujo en Manila: Vista y ubicación insuperable,516121,"Condo entero en Medellín, Colombia",-75.570755,6.2153081,10,5,ago-13,TRUE,329,feb-23,TRUE,1,,
901020941038666695,Parque poblado sin sentido de lujo nuevo,480920,"Vivienda rentada entero en Medellín, Colombia",-75.57015,6.21266,5,4.8,ene-20,TRUE,361,feb-21,FALSE,1,,
53130911,"Casa Campestre Villa Estella, cerca a la ciudad",490000,"Casa de campo entero en La Estrella, Colombia",-75.65359,6.16831,34,4.68,jul-16,TRUE,34,feb-22,FALSE,5,,
1006609435594681602,,,,,,,,,,,,,,,
857289854485184332,Preciosa unidad de 2 BR 2 BTH en Provenza con aire acondicionado.,592517,"Vivienda rentada entero en Medellín, Colombia",-75.56471,6.2073,30,4.93,may-17,TRUE,2664,feb-17,FALSE,2,,
1029217253370763261,habitación con baño privado,480000,"Habitación en Medellín, Colombia",-75.5690849,6.2332766,1,,,,,dic-23,FALSE,1,,
24965252,CASA -ESTADIO PARA HASTA 21 PERSONAS 5 MINS METRO,623000,"Alojamiento entero en Medellín, Colombia",-75.5953,6.255,83,4.61,feb-16,TRUE,1388,feb-16,TRUE,8,,
885008700863969490,"Excelente ubicacion, Casa amplia",400000,"Alojamiento entero en Medellín, Colombia",-75.59642,6.26751,23,4.91,mar-22,TRUE,23,may-23,FALSE,5,,
1001564528866721829,2 Nuevos hermosos Lofts Contiguos en Medellín,473036,"Vivienda rentada entero en Medellín, Colombia",-75.5598434,6.2435129,0,,feb-16,TRUE,101,feb-23,FALSE,2,,
921700782838480449,"Ubicación excelente, casa amplia en Laureles",400000,"Alojamiento entero en Medellín, Colombia",-75.5937668,6.2511167,12,4.5,sep-16,TRUE,138,feb-21,FALSE,5,,
776001894392678343,Un millón de apartamentos en Lleras.,508571,"Loft entero en Medellín, Colombia",-75.5679152,6.2083779,14,4.14,dic-20,TRUE,590,feb-21,TRUE,2,,
699095807536792080,"Laureles dúplex modernos, espaciosos y divertidos 4-Br/Ba-W/D",512455,"Condo entero en Medellín, Colombia",-75.58523,6.23769,29,4.97,ago-22,TRUE,29,feb-23,FALSE,4,,
1012295419500618023,Apartamento con jacuzzi en el corazón de Provenza,664286,"Alojamiento entero en Medellín, Colombia",-75.5659686,6.20797391,11,4.27,ago-18,TRUE,1693,feb-19,FALSE,3,,
790728162515770063,Casa Finca Cerca al Aeropuerto José Maria Cordoba,597484,"Cabaña entero en Guarne, Colombia",-75.46468,6.31606,10,5,dic-22,TRUE,10,abr-23,TRUE,4,,
862485078717615885,"Penthouse Poblado, cerca Provenza y Lleras Park.",490000,"Vivienda rentada entero en Medellín, Colombia",-75.5656359,6.21237005,17,4.94,may-18,TRUE,17,ago-23,TRUE,3,,
